,episode,make_span,reward,no-op
0,0.0,1152.0,45.33333333333332,0.0
1,0.0,1152.0,45.33333333333333,0.0
2,0.0,1254.0,35.030303030303024,0.0
3,1.0,1230.0,37.45454545454544,0.0
4,1.0,1162.0,44.32323232323232,0.0
5,1.0,1152.0,45.33333333333333,0.0
6,2.0,1152.0,45.33333333333333,0.0
7,2.0,1152.0,45.333333333333314,0.0
8,2.0,1189.0,41.595959595959606,0.0
9,3.0,1152.0,45.33333333333333,0.0
10,3.0,1152.0,45.33333333333332,0.0
11,3.0,1152.0,45.33333333333334,0.0
12,4.0,1171.0,43.41414141414141,0.0
13,4.0,1152.0,45.33333333333332,0.0
14,4.0,1152.0,45.33333333333333,0.0
15,5.0,1152.0,45.33333333333333,0.0
16,5.0,1153.0,45.232323232323225,0.0
17,5.0,1152.0,45.33333333333332,0.0
18,6.0,1152.0,45.33333333333333,0.0
19,6.0,1152.0,45.33333333333332,0.0
20,6.0,1230.0,37.454545454545446,0.0
21,7.0,1152.0,45.33333333333332,0.0
22,7.0,1152.0,45.33333333333333,0.0
23,7.0,1152.0,45.33333333333332,0.0
24,8.0,1152.0,45.33333333333332,0.0
25,8.0,1152.0,45.33333333333333,0.0
26,8.0,1239.0,36.54545454545454,0.0
27,9.0,1152.0,45.33333333333333,0.0
28,9.0,1152.0,45.33333333333332,0.0
29,9.0,1152.0,45.33333333333333,0.0
30,10.0,1152.0,45.33333333333333,0.0
31,10.0,1152.0,45.333333333333314,0.0
32,10.0,1152.0,45.33333333333332,0.0
33,11.0,1152.0,45.33333333333333,0.0
34,11.0,1152.0,45.33333333333332,0.0
35,11.0,1152.0,45.33333333333333,0.0
36,12.0,1152.0,45.33333333333333,0.0
37,12.0,1152.0,45.33333333333333,0.0
38,12.0,1153.0,45.232323232323225,0.0
39,13.0,1152.0,45.33333333333332,0.0
40,13.0,1152.0,45.33333333333333,0.0
41,13.0,1152.0,45.33333333333333,0.0
42,14.0,1152.0,45.33333333333333,0.0
43,14.0,1152.0,45.33333333333333,0.0
44,14.0,1152.0,45.33333333333333,0.0
45,15.0,1152.0,45.33333333333333,0.0
46,15.0,1152.0,45.33333333333333,0.0
47,15.0,1152.0,45.33333333333333,0.0
48,16.0,1153.0,45.232323232323225,0.0
49,16.0,1152.0,45.33333333333333,0.0
50,16.0,1152.0,45.33333333333332,0.0
51,17.0,1152.0,45.33333333333332,0.0
52,17.0,1152.0,45.33333333333333,0.0
53,17.0,1152.0,45.33333333333332,0.0
54,18.0,1152.0,45.33333333333333,0.0
55,18.0,1152.0,45.33333333333332,0.0
56,18.0,1152.0,45.33333333333333,0.0
57,19.0,1152.0,45.33333333333332,0.0
58,19.0,1152.0,45.33333333333333,0.0
59,19.0,1152.0,45.33333333333333,0.0
60,20.0,1152.0,45.33333333333332,0.0
61,20.0,1152.0,45.33333333333333,0.0
62,20.0,1152.0,45.33333333333333,0.0
63,21.0,1152.0,45.33333333333333,0.0
64,21.0,1239.0,36.54545454545453,0.0
65,21.0,1152.0,45.33333333333332,0.0
66,22.0,1152.0,45.33333333333333,0.0
67,22.0,1152.0,45.33333333333332,0.0
68,22.0,1152.0,45.33333333333332,0.0
69,23.0,1152.0,45.33333333333332,0.0
70,23.0,1163.0,44.222222222222214,0.0
71,23.0,1152.0,45.33333333333332,0.0
72,24.0,1152.0,45.33333333333333,0.0
73,24.0,1152.0,45.33333333333333,0.0
74,24.0,1152.0,45.333333333333336,0.0
75,25.0,1207.0,39.77777777777777,0.0
76,25.0,1152.0,45.33333333333333,0.0
77,25.0,1152.0,45.33333333333333,0.0
78,26.0,1152.0,45.33333333333333,0.0
79,26.0,1230.0,37.45454545454544,0.0
80,26.0,1230.0,37.45454545454544,0.0
81,27.0,1152.0,45.33333333333333,0.0
82,27.0,1152.0,45.33333333333333,0.0
83,27.0,1152.0,45.33333333333332,0.0
84,28.0,1152.0,45.33333333333332,0.0
85,28.0,1152.0,45.33333333333333,0.0
86,28.0,1152.0,45.33333333333333,0.0
87,29.0,1152.0,45.33333333333332,0.0
88,29.0,1230.0,37.45454545454544,0.0
89,29.0,1230.0,37.45454545454545,0.0
90,30.0,1168.0,43.71717171717172,0.0
91,30.0,1152.0,45.33333333333333,0.0
92,30.0,1152.0,45.33333333333332,0.0
93,31.0,1152.0,45.33333333333332,0.0
94,31.0,1189.0,41.59595959595959,0.0
95,31.0,1152.0,45.33333333333332,0.0
96,32.0,1152.0,45.33333333333333,0.0
97,32.0,1152.0,45.33333333333333,0.0
98,32.0,1152.0,45.33333333333332,0.0
99,33.0,1152.0,45.33333333333333,0.0
100,33.0,1152.0,45.33333333333333,0.0
101,33.0,1152.0,45.33333333333332,0.0
102,34.0,1152.0,45.33333333333332,0.0
103,34.0,1152.0,45.33333333333333,0.0
104,34.0,1152.0,45.333333333333314,0.0
105,35.0,1161.0,44.42424242424242,0.0
106,35.0,1152.0,45.33333333333332,0.0
107,35.0,1152.0,45.33333333333333,0.0
108,36.0,1152.0,45.33333333333333,0.0
109,36.0,1152.0,45.33333333333333,0.0
110,36.0,1152.0,45.33333333333333,0.0
111,37.0,1152.0,45.33333333333333,0.0
112,37.0,1152.0,45.33333333333333,0.0
113,37.0,1230.0,37.45454545454544,0.0
114,38.0,1152.0,45.33333333333333,0.0
115,38.0,1152.0,45.33333333333333,0.0
116,38.0,1152.0,45.33333333333333,0.0
117,39.0,1152.0,45.33333333333333,0.0
118,39.0,1152.0,45.33333333333333,0.0
119,39.0,1152.0,45.33333333333333,0.0
120,40.0,1230.0,37.45454545454544,0.0
121,40.0,1152.0,45.33333333333332,0.0
122,40.0,1152.0,45.33333333333333,0.0
123,41.0,1152.0,45.33333333333333,0.0
124,41.0,1205.0,39.97979797979798,0.0
125,41.0,1152.0,45.33333333333332,0.0
126,42.0,1152.0,45.33333333333333,0.0
127,42.0,1152.0,45.33333333333332,0.0
128,42.0,1152.0,45.33333333333333,0.0
129,43.0,1152.0,45.33333333333333,0.0
130,43.0,1152.0,45.33333333333332,0.0
131,43.0,1152.0,45.33333333333333,0.0
132,44.0,1152.0,45.33333333333332,0.0
133,44.0,1152.0,45.333333333333314,0.0
134,44.0,1152.0,45.33333333333332,0.0
135,45.0,1152.0,45.33333333333332,0.0
136,45.0,1152.0,45.33333333333333,0.0
137,45.0,1152.0,45.33333333333332,0.0
138,46.0,1152.0,45.33333333333332,0.0
139,46.0,1152.0,45.33333333333334,0.0
140,46.0,1152.0,45.33333333333332,0.0
141,47.0,1152.0,45.33333333333332,0.0
142,47.0,1244.0,36.04040404040405,0.0
143,47.0,1206.0,39.87878787878786,0.0
144,48.0,1152.0,45.33333333333332,0.0
145,48.0,1152.0,45.33333333333332,0.0
146,48.0,1152.0,45.33333333333332,0.0
147,49.0,1152.0,45.33333333333332,0.0
148,49.0,1189.0,41.59595959595959,0.0
149,49.0,1152.0,45.33333333333332,0.0
150,50.0,1152.0,45.33333333333332,0.0
151,50.0,1152.0,45.33333333333332,0.0
152,50.0,1152.0,45.33333333333332,0.0
153,51.0,1152.0,45.33333333333332,0.0
154,51.0,1152.0,45.33333333333333,0.0
155,51.0,1152.0,45.33333333333332,0.0
156,52.0,1152.0,45.33333333333334,0.0
157,52.0,1152.0,45.33333333333333,0.0
158,52.0,1152.0,45.333333333333336,0.0
159,53.0,1152.0,45.33333333333333,0.0
160,53.0,1152.0,45.33333333333332,0.0
161,53.0,1152.0,45.33333333333333,0.0
162,54.0,1152.0,45.33333333333332,0.0
163,54.0,1152.0,45.33333333333332,0.0
164,54.0,1152.0,45.33333333333332,0.0
165,55.0,1152.0,45.33333333333332,0.0
166,55.0,1152.0,45.33333333333333,0.0
167,55.0,1152.0,45.33333333333332,0.0
168,56.0,1152.0,45.33333333333333,0.0
169,56.0,1152.0,45.33333333333332,0.0
170,56.0,1152.0,45.33333333333332,0.0
171,57.0,1152.0,45.33333333333332,0.0
172,57.0,1152.0,45.33333333333332,0.0
173,57.0,1152.0,45.33333333333332,0.0
174,58.0,1152.0,45.33333333333332,0.0
175,58.0,1152.0,45.33333333333334,0.0
176,58.0,1152.0,45.33333333333332,0.0
177,59.0,1152.0,45.33333333333332,0.0
178,59.0,1152.0,45.33333333333332,0.0
179,59.0,1152.0,45.33333333333332,0.0
